Cust_ID,Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
10708,37,161000,76,754,N,1388,3488,102000,102000,0.397936,Pay-off,non-default,MN,"55,914",1
10709,57,224000,80,729,Y,1164,2080,102000,102000,0.559615,Pay-off,non-default,IN,"43,003",1
10710,37,136000,80,720,Y,612,8993,103500,102025,0.068053,Pay-off,non-default,NM,"37,587",1
10711,42,147000,100,755,N,1099,3200,105000,102500,0.343438,Pay-off,non-default,NC,"39,000",1
10712,37,180000,95,612,Y,1575,3109,165000,102500,0.506594,Pay-off,non-default,MD,"56,763",1
10713,37,247900,100,720,N,1272,2231,105000,102500,0.570148,Pay-off,non-default,IL,"45,787",1
10714,33,213650,95,743,Y,1191,2337,103000,102500,0.509628,Pay-off,non-default,MI,"44,476",1
10715,25,131400,90,698,N,1321,2262,109300,102500,0.583996,Pay-off,non-default,IA,"43,042",1
10716,46,67500,90,718,N,2004,6990,103000,102501,0.286695,Pay-off,non-default,OH,"44,160",0
10717,51,64038,95,669,Y,2105,6956,104000,102600,0.302616,Pay-off,non-default,MO,"43,988",0
10718,41,195550,73,567,Y,1226,2908,103000,102629,0.421596,Pay-off,non-default,GA,"43,217",1
10719,35,188550,90,674,Y,950,3000,103000,102820,0.316667,Pay-off,non-default,MD,"56,763",1
10720,38,136750,98,585,Y,1327,4448,102900,102900,0.298336,Pay-off,non-default,OH,"44,160",1
10721,26,172300,100,679,N,1379,2938,103000,103000,0.469367,Pay-off,non-default,ID,"42,519",1
10722,35,114000,100,791,N,3801,5504,103000,103000,0.690589,Pay-off,non-default,NH,"57,352",1
10723,33,65000,84,755,N,1064,3315,103000,103000,0.320965,Pay-off,non-default,OH,"44,160",0
10724,43,141550,95,688,N,2132,5025,104000,103000,0.424305,Pay-off,non-default,TX,"41,275",1
10725,45,259200,90,720,N,730,3400,103000,103000,0.214706,Pay-off,non-default,NV,"46,984",1
10726,37,179900,90,691,N,1098,9000,120000,103200,0.122,Pay-off,non-default,TX,"41,275",1
10727,44,193150,100,802,N,936,3922,105000,103500,0.238654,Pay-off,non-default,NC,"39,000",1
10728,32,190500,99,672,N,873,5025,104000,103500,0.173742,Pay-off,non-default,FL,"40,171",1
10729,31,60140,97,774,N,1608,6409,106000,103500,0.250897,Pay-off,non-default,MO,"43,988",0
10730,37,112500,90,671,N,1331,3120,120000,103500,0.426603,Pay-off,non-default,MS,"33,659",0
10731,33,213600,80,726,N,1067,2592,119000,103500,0.411651,Pay-off,non-default,NC,"39,000",1
10732,26,89750,95,639,Y,2276,6250,104000,103650,0.36416,Pay-off,non-default,TX,"41,275",0
10733,37,175000,100,786,N,1464,4406,104000,103763,0.332274,Pay-off,non-default,GA,"43,217",1
10734,34,179500,97,686,Y,1419,4617,104500,103950,0.307342,Pay-off,non-default,FL,"40,171",1
10735,44,155000,100,674,N,1267,2947,106000,104000,0.429929,Pay-off,non-default,PA,"44,286",1
10736,30,191250,100,674,N,789,3750,104500,104000,0.2104,Pay-off,non-default,AZ,"42,590",1
10737,38,282150,95,684,N,1129,5025,109000,104000,0.224691,Pay-off,non-default,TX,"41,275",1
10738,37,278000,93,670,Y,1309,3750,110000,104000,0.349067,Pay-off,non-default,IL,"45,787",1
10739,36,254009,95,624,N,934,2119,105000,104000,0.440774,Pay-off,non-default,MI,"44,476",1
10740,36,225130,95,728,N,813,2709,113000,104000,0.300111,Pay-off,non-default,PA,"44,286",1
10741,37,285973,95,660,Y,916,2428,104000,104000,0.377265,Pay-off,non-default,CA,"49,894",1
10742,39,250000,70,683,Y,1405,2289,104000,104000,0.613805,Pay-off,non-default,WI,"47,220",1
10743,37,118500,95,716,N,596,2500,107000,104000,0.2384,Pay-off,non-default,OH,"44,160",1
10744,45,142500,95,742,N,1475,4250,104001,104001,0.347059,Pay-off,non-default,AZ,"42,590",1
10745,22,80500,100,590,N,1706,3933,110000,104061,0.433766,Pay-off,non-default,GA,"43,217",0
10746,23,90400,100,689,N,4963,7797,105000,104095,0.636527,Pay-off,non-default,TX,"41,275",0
10747,46,180000,100,674,N,1271,2387,104300,104250,0.532468,Pay-off,non-default,GA,"43,217",1
10748,26,103150,100,682,Y,941,2715,105000,104300,0.346593,Pay-off,non-default,MD,"56,763",0
10749,36,69300,92,655,N,2403,4490,105000,104500,0.535189,Pay-off,non-default,FL,"40,171",0
10750,37,245000,100,658,Y,870,2250,105000,104500,0.386667,Pay-off,non-default,MN,"55,914",1
10751,22,90000,100,604,Y,1372,5249,104500,104500,0.261383,Pay-off,non-default,VA,"53,275",0
10752,25,286500,95,660,Y,730,2295,114000,104500,0.318083,Pay-off,non-default,AZ,"42,590",1
10753,39,117900,90,679,Y,1195,3074,108000,104500,0.388744,Pay-off,non-default,GA,"43,217",1
10754,55,244800,90,643,Y,1005,1907,105000,104550,0.527006,Pay-off,non-default,FL,"40,171",1
10755,37,82500,100,787,Y,1531,6842,146000,104624,0.223765,Pay-off,non-default,SC,"39,326",0
10756,37,171000,95,760,N,1421,2816,109500,104735,0.504616,Pay-off,non-default,KS,"43,725",1
10757,42,135232,95,683,Y,1924,4554,105200,104800,0.422486,Pay-off,non-default,LA,"35,523",1
10758,37,198550,95,570,Y,1506,2531,105000,104805,0.595022,Pay-off,non-default,GA,"43,217",1
10759,41,201900,100,600,N,670,4741,108000,104900,0.14132,Pay-off,non-default,FL,"40,171",1
10760,60,180000,80,622,Y,1126,2123,105000,104900,0.530382,Pay-off,non-default,FL,"40,171",1
10761,37,240000,100,532,Y,1217,3267,111000,104900,0.372513,Pay-off,non-default,IL,"45,787",1
10762,43,137000,88,667,N,2189,5500,105000,104900,0.398,Pay-off,non-default,NV,"46,984",1
10763,28,184300,95,654,N,803,5167,105000,104900,0.155409,Pay-off,non-default,GA,"43,217",1
10764,44,237500,95,745,N,911,2500,104900,104900,0.3644,Pay-off,non-default,FL,"40,171",1
10765,26,179950,100,702,N,1235,3968,107000,105000,0.31124,Pay-off,non-default,MD,"56,763",1
10766,23,123141,97,716,Y,622,3735,106000,105000,0.166533,Pay-off,non-default,AR,"33,948",1
10767,49,165000,100,689,N,2072,3046,105000,105000,0.680236,Pay-off,non-default,CA,"49,894",1
10768,31,265000,100,552,Y,985,2984,106000,105000,0.330094,Pay-off,non-default,FL,"40,171",1
10769,32,234900,100,578,N,1097,1826,105000,105000,0.600767,Pay-off,non-default,CA,"49,894",1
10770,39,113000,100,674,N,1812,6662,105000,105000,0.27199,Pay-off,non-default,GA,"43,217",1
10771,40,80700,95,661,N,1856,4205,105500,105000,0.441379,Pay-off,non-default,MI,"44,476",0
10772,29,248675,102,729,N,1544,3000,105000,105000,0.514667,Pay-off,non-default,CO,"51,022",1
10773,50,182700,94,671,Y,2483,4515,105000,105000,0.549945,Pay-off,non-default,FL,"40,171",1
10774,27,178051,102,634,N,5420,5025,106000,105000,1.078675,Pay-off,non-default,TX,"41,275",1
10775,40,140000,60,900,N,831,3333,119000,105000,0.249325,Pay-off,non-default,MD,"56,763",1
10776,25,218225,102,744,N,1374,2622,105000,105000,0.524027,Pay-off,non-default,GA,"43,217",1
10777,29,56000,98,671,N,939,7750,124500,105000,0.121161,Pay-off,non-default,MO,"43,988",0
10778,37,192150,90,695,N,1692,5025,106000,105000,0.336738,Pay-off,non-default,MN,"55,914",1
10779,37,168750,72,642,N,1894,5688,105000,105000,0.332982,Pay-off,non-default,NY,"44,228",1
10780,39,108000,100,678,N,906,6000,105000,105000,0.151,Pay-off,non-default,OH,"44,160",1
10781,49,67500,90,758,N,1736,5291,105000,105000,0.328104,Pay-off,non-default,FL,"40,171",0
10782,29,66300,95,695,Y,1327,2985,105000,105000,0.444556,Pay-off,non-default,FL,"40,171",0
10783,37,88000,89,769,N,1169,6530,106000,105000,0.17902,Pay-off,non-default,FL,"40,171",0
10784,21,63650,95,636,N,1106,35004,107000,105000,0.031596,Pay-off,non-default,NC,"39,000",0
10785,41,230900,54,738,N,1831,2000,105000,105000,0.9155,Pay-off,non-default,FL,"40,171",1
10786,25,80750,95,799,N,2350,8277,114000,105000,0.283919,Pay-off,non-default,OK,"38,281",0
10787,30,196550,95,682,N,2581,5025,107000,105000,0.513664,Pay-off,non-default,IL,"45,787",1
10788,34,204500,85,721,N,1138,1725,106500,105000,0.65971,Pay-off,non-default,AR,"33,948",1
10789,32,171000,90,805,N,694,2418,105000,105000,0.287014,Pay-off,non-default,WI,"47,220",1
10790,47,70200,90,706,N,1758,3813,124000,105000,0.461054,Pay-off,non-default,RI,"46,199",0
10791,29,175410,95,698,N,1311,2600,110000,105000,0.504231,Pay-off,non-default,IL,"45,787",1
10792,50,100000,93,697,N,1729,4982,105000,105000,0.347049,Pay-off,non-default,CO,"51,022",0
10793,33,187000,87,624,Y,989,1898,105000,105000,0.521075,Pay-off,non-default,FL,"40,171",1
10794,31,96000,80,559,Y,1841,4193,105000,105000,0.439065,Pay-off,non-default,FL,"40,171",0
10795,38,112000,80,806,N,1048,2988,105000,105000,0.350736,Pay-off,non-default,IN,"43,003",1
10796,53,180000,65,622,N,846,5025,107000,105000,0.168369,Pay-off,non-default,FL,"40,171",1
10797,52,269800,95,797,N,2204,10416,107000,105000,0.211598,Pay-off,non-default,MD,"56,763",1
10798,28,55800,90,734,N,0,5000,106000,105000,0,Pay-off,non-default,AZ,"42,590",0
10799,31,130855.4,99,684,Y,1974,5153,106000,105007,0.383078,Pay-off,non-default,AZ,"42,590",1
10800,51,182700,102,746,N,1741,2666,117000,105500,0.653038,Pay-off,non-default,TN,"38,550",1
10801,37,77600,80,720,N,2293,5099,109000,105500,0.449696,Pay-off,non-default,WI,"47,220",0
10802,40,100000,98,669,Y,1030,1873,105500,105500,0.54992,Pay-off,non-default,CA,"49,894",0
10803,25,82725,97,776,N,700,3250,108000,105500,0.215385,Pay-off,non-default,GA,"43,217",0
10804,38,61750,95,745,Y,944,4630,110000,105500,0.203888,Pay-off,non-default,WI,"47,220",0
10805,37,140000,80,713,N,1098,2673,105680,105680,0.410774,Pay-off,non-default,NC,"39,000",1
10806,37,248800,80,533,Y,1175,2331,110000,105750,0.504076,Pay-off,non-default,GA,"43,217",1
10807,57,134500,69,772,N,900,4000,108000,105883,0.225,Pay-off,non-default,AZ,"42,590",1
10808,39,163650,100,674,Y,1322,2626,106000,106000,0.503427,Pay-off,non-default,FL,"40,171",1
10809,27,202500,100,566,N,1612,4901,108000,106000,0.328912,Pay-off,non-default,MO,"43,988",1
10810,41,309575,102,614,Y,1252,2713,106000,106000,0.461482,Pay-off,non-default,IL,"45,787",1
10811,25,126500,98,660,Y,2013,5702,106000,106000,0.353034,Pay-off,non-default,IL,"45,787",1
10812,37,68400,95,744,N,1512,4336,106000,106000,0.348708,Pay-off,non-default,OH,"44,160",0
10813,27,157500,95,607,Y,1370,2080,107000,106000,0.658654,Pay-off,non-default,FL,"40,171",1
10814,51,141550,95,718,Y,1540,4081,107000,106000,0.377358,Pay-off,non-default,MI,"44,476",1
10815,37,191850,69,744,N,1474,3679,106500,106000,0.400652,Pay-off,non-default,SC,"39,326",1
10816,37,322700,92,576,N,979,2487,122000,106000,0.393647,Pay-off,non-default,GA,"43,217",1
10817,50,80000,95,670,N,897,5025,111000,106000,0.178519,Pay-off,non-default,IL,"45,787",0
10818,38,183500,67,748,N,841,4700,108000,106000,0.178936,Pay-off,non-default,AZ,"42,590",1
10819,37,120000,100,600,N,1388,3873,112000,106001,0.358379,Pay-off,non-default,FL,"40,171",1
10820,26,179637,95,741,Y,1125,4225,107000,106200,0.266272,Pay-off,non-default,OH,"44,160",1
10821,28,132900,95,737,N,498,2269,107000,106500,0.21948,Pay-off,non-default,AZ,"42,590",1
10822,32,190000,95,640,Y,1259,2997,107000,106500,0.420087,Pay-off,non-default,OR,"42,617",1
10823,42,179350,95,657,N,915,5025,107000,106500,0.182101,Pay-off,non-default,AZ,"42,590",1
10824,51,298782,90,775,N,804,2733,107000,106500,0.294182,Pay-off,non-default,WA,"48,688",1
10825,30,247000,95,746,Y,1625,2955,109000,106620,0.549915,Pay-off,non-default,NV,"46,984",1
10826,37,160800,98,628,Y,1686,2700,109000,106750,0.624444,Pay-off,non-default,FL,"40,171",1
10827,33,160050,95,800,N,1088,3305,108000,106775,0.329198,Pay-off,non-default,FL,"40,171",1
10828,37,313500,95,684,N,1001,3161,107000,106900,0.316672,Pay-off,non-default,FL,"40,171",1
10829,45,70000,100,642,N,776,6692,110000,106900,0.115959,Pay-off,non-default,OH,"44,160",0
10830,22,49999,100,761,N,0,6800,107000,106934,0,Pay-off,non-default,FL,"40,171",0
10831,30,123600,98,574,N,2205,5052,111000,107000,0.436461,Pay-off,non-default,FL,"40,171",1
10832,34,150500,98,656,Y,1155,3375,107000,107000,0.342222,Pay-off,non-default,FL,"40,171",1
10833,53,130850,98,760,N,1343,3942,108000,107000,0.34069,Pay-off,non-default,NC,"39,000",1
10834,37,148800,80,724,N,796,3970,108000,107000,0.200504,Pay-off,non-default,ID,"42,519",1
10835,37,128800,80,598,Y,854,1961,107000,107000,0.435492,Pay-off,non-default,FL,"40,171",1
10836,35,198800,90,681,Y,877,2600,108000,107000,0.337308,Pay-off,non-default,AZ,"42,590",1
10837,31,215600,95,664,N,1235,2600,110000,107000,0.475,Pay-off,non-default,WI,"47,220",1
10838,37,131600,100,675,N,2018,3680,109000,107000,0.54837,Pay-off,non-default,FL,"40,171",1
10839,32,144800,80,735,N,1313,3033,107000,107000,0.432905,Pay-off,non-default,NC,"39,000",1
10840,37,302500,94,719,N,1295,2832,125000,107001,0.457274,Pay-off,non-default,NE,"44,623",1
10841,23,130700,97,665,Y,1369,3697,117400,107400,0.3703,Pay-off,non-default,TX,"41,275",1
10842,43,279000,90,714,N,872,1828,110000,107500,0.477024,Pay-off,non-default,GA,"43,217",1
10843,29,308750,95,729,N,977,1408,112000,107500,0.693892,Pay-off,non-default,FL,"40,171",1
10844,50,150350,97,630,N,1314,3666,107500,107500,0.358429,Pay-off,non-default,MO,"43,988",1
10845,32,182550,80,746,N,800,2001,114000,107500,0.3998,Pay-off,non-default,WI,"47,220",1
10846,26,209000,91,762,N,1337,2709,107500,107500,0.49354,Pay-off,non-default,FL,"40,171",1
10847,43,179500,85,770,Y,1489,3001,107500,107500,0.496168,Pay-off,non-default,MO,"43,988",1
10848,33,152000,100,693,N,893,5000,108000,107900,0.1786,Pay-off,non-default,FL,"40,171",1
10849,37,392000,80,651,N,933,5025,112000,107900,0.185683,Pay-off,non-default,PA,"44,286",1
10850,32,250950,84,736,N,1063,3375,109000,107900,0.314963,Pay-off,non-default,KS,"43,725",1
10851,22,168581,100,634,N,0,2500,108000,108000,0,Pay-off,non-default,FL,"40,171",1
10852,24,124500,100,788,N,643,2713,110000,108000,0.237007,Pay-off,non-default,WA,"48,688",1
10853,32,113400,99,771,N,1496,4806,111000,108000,0.311278,Pay-off,non-default,TX,"41,275",1
10854,61,95950,98,715,N,683,4800,108000,108000,0.142292,Pay-off,non-default,MD,"56,763",0
10855,32,155000,100,707,N,1588,4836,108000,108000,0.328371,Pay-off,non-default,SC,"39,326",1
10856,37,87305,95,675,N,898,8576,110000,108000,0.104711,Pay-off,non-default,WI,"47,220",0
10857,37,127000,95,722,Y,1464,3125,108400,108000,0.46848,Pay-off,non-default,VA,"53,275",1
10858,53,211500,90,614,Y,1240,3144,108000,108000,0.394402,Pay-off,non-default,MN,"55,914",1
10859,30,57000,94,589,N,1703,3941,109000,108000,0.432124,Pay-off,non-default,IL,"45,787",0
10860,36,305000,100,662,N,1033,1878,109000,108000,0.550053,Pay-off,non-default,LA,"35,523",1
10861,49,158998,95,712,N,1223,3239,108000,108000,0.377586,Pay-off,non-default,GA,"43,217",1
10862,33,219350,90,710,N,1782,3048,108000,108000,0.584646,Pay-off,non-default,VA,"53,275",1
10863,50,139680,97,782,N,2269,4054,114000,108000,0.559694,Pay-off,non-default,PA,"44,286",1
10864,27,105450,95,702,N,2122,5853,108000,108000,0.362549,Pay-off,non-default,MD,"56,763",0
10865,29,116800,80,697,N,1383,3586,112000,108000,0.385666,Pay-off,non-default,MO,"43,988",1
10866,31,82935,97,665,N,2021,5283,113000,108000,0.382548,Pay-off,non-default,FL,"40,171",0
10867,50,54150,95,701,N,4137,7104,108001,108001,0.582348,Pay-off,non-default,FL,"40,171",0
10868,44,109155,95,711,N,1416,4089,110200,108150,0.346295,Pay-off,non-default,GA,"43,217",0
10869,37,144900,94,738,N,818,3500,117000,108300,0.233714,Pay-off,non-default,MT,"35,201",1
10870,24,95000,95,617,N,1682,3227,114000,108400,0.521227,Pay-off,non-default,FL,"40,171",0
10871,53,160000,100,734,N,1566,3491,109000,108550,0.448582,Pay-off,non-default,NC,"39,000",1
10872,26,189053,97,766,N,1546,3239,108700,108700,0.477308,Pay-off,non-default,GA,"43,217",1
10873,53,162900,100,596,Y,1530,3117,110000,108720,0.490857,Pay-off,non-default,IN,"43,003",1
10874,32,154198,100,644,Y,1614,5326,108800,108750,0.303042,Pay-off,non-default,IL,"45,787",1
10875,32,280800,95,691,N,1740,5025,109000,108900,0.34629,Pay-off,non-default,GA,"43,217",1
10876,37,131500,100,672,N,1227,2139,135000,109000,0.573633,Pay-off,non-default,GA,"43,217",0
10877,34,130500,100,727,N,825,4500,109000,109000,0.183333,Pay-off,non-default,WI,"47,220",1
10878,33,298917,102,664,Y,916,2383,109000,109000,0.384389,Pay-off,non-default,NC,"39,000",1
10879,50,322700,97,678,N,781,5025,110000,109000,0.155433,Pay-off,non-default,GA,"43,217",1
10880,37,155000,100,703,N,1003,2516,109000,109000,0.398649,Pay-off,non-default,AZ,"42,590",1
10881,37,280000,100,665,N,1199,3241,110000,109000,0.369948,Pay-off,non-default,DE,"50,152",1
10882,41,279350,90,775,N,1202,5025,110000,109000,0.239219,Pay-off,non-default,TN,"38,550",1
10883,37,220000,100,687,N,1510,2729,110000,109000,0.553316,Pay-off,non-default,TN,"38,550",1
10884,37,139900,100,651,N,917,3468,110000,109000,0.264418,Pay-off,non-default,FL,"40,171",1
10885,44,104500,100,794,N,808,3909,115000,109000,0.206702,Pay-off,non-default,FL,"40,171",0
10886,50,92000,80,714,N,1401,3492,109500,109000,0.401203,Pay-off,non-default,KY,"37,396",0
10887,37,202500,90,701,N,1013,3250,109000,109000,0.311692,Pay-off,non-default,WI,"47,220",1
10888,38,106400,76,669,N,910,5200,109000,109000,0.175,Pay-off,non-default,CA,"49,894",0
10889,37,187000,100,734,N,1050,3069,110000,109000,0.342131,Pay-off,non-default,IL,"45,787",1
10890,30,240000,80,626,N,2596,5025,125000,109000,0.516649,Pay-off,non-default,TN,"38,550",1
10891,33,181880,83,608,N,1226,3234,111000,109300,0.379097,Pay-off,non-default,IL,"45,787",1
10892,42,119000,100,741,N,886,3750,110000,109400,0.236267,Pay-off,non-default,FL,"40,171",1
10893,27,152865,75,635,N,7060,18270,110000,109793,0.386426,Pay-off,non-default,GA,"43,217",1
10894,38,237600,95,591,Y,1021,1820,114000,109800,0.560989,Pay-off,non-default,GA,"43,217",1
10895,47,260775,95,607,Y,1207,3501,109900,109900,0.344759,Pay-off,non-default,MD,"56,763",1
10896,44,226900,100,656,Y,1497,3146,107300,109900,0.475842,Pay-off,non-default,VA,"53,275",1
10897,25,159862,102,757,N,1528,3329,110000,109900,0.458997,Pay-off,non-default,MI,"44,476",1
10898,36,98390,100,720,Y,2829,7645,110000,109900,0.370046,Pay-off,non-default,TX,"41,275",0
10899,34,130577,100,734,N,1477,4766,109900,109900,0.309903,Pay-off,non-default,PA,"44,286",1
10900,25,155295,102,588,Y,778,2375,114000,109900,0.327579,Pay-off,non-default,LA,"35,523",1
10901,37,130200,93,777,N,1015,2180,115000,109900,0.465596,Pay-off,non-default,MI,"44,476",1
10902,37,205200,100,631,Y,1246,3458,111000,109900,0.360324,Pay-off,non-default,FL,"40,171",1
10903,29,126650,100,705,N,1182,2748,110000,109900,0.430131,Pay-off,non-default,DE,"50,152",1
10904,34,205200,90,689,Y,822,3500,110000,109900,0.234857,Pay-off,non-default,MD,"56,763",1
10905,31,89100,90,714,N,978,14667,110000,109900,0.06668,Pay-off,non-default,VA,"53,275",0
10906,48,117600,80,664,N,1371,3343,109900,109900,0.410111,Pay-off,non-default,PA,"44,286",1
10907,44,172712,100,700,N,964,3300,110000,110000,0.292121,Pay-off,non-default,NV,"46,984",1
10908,34,182550,97,649,Y,1439,4039,114000,110000,0.356276,Pay-off,non-default,MA,"52,354",1
10909,30,116725,102,737,N,2550,5168,110000,110000,0.493421,Pay-off,non-default,LA,"35,523",1
10910,38,223300,102,584,Y,1368,2428,110000,110000,0.563427,Pay-off,non-default,LA,"35,523",1
10911,31,116725,102,635,Y,1290,3343,112000,110000,0.385881,Pay-off,non-default,FL,"40,171",1
10912,24,248675,102,635,N,936,3216,119000,110000,0.291045,Pay-off,non-default,GA,"43,217",1
10913,37,244000,100,727,Y,954,3103,102000,110000,0.307444,Pay-off,non-default,CA,"49,894",1
10914,24,85250,97,647,N,3395,6934,113000,110000,0.489616,Pay-off,non-default,GA,"43,217",0
10915,37,241000,98,666,N,1165,1941,110000,110000,0.600206,Pay-off,non-default,FL,"40,171",1
10916,37,142500,95,634,N,1409,3466,110000,110000,0.40652,Pay-off,non-default,TN,"38,550",1
10917,46,229500,90,707,N,1099,5025,113000,110000,0.21872,Pay-off,non-default,TX,"41,275",1
10918,37,109800,90,632,N,1155,3418,112000,110000,0.337917,Pay-off,non-default,OR,"42,617",0
10919,37,210503,100,611,Y,1194,1405,120000,110000,0.849822,Pay-off,non-default,AL,"38,111",1
10920,53,66500,95,727,N,3768,5995,110000,110000,0.628524,Pay-off,non-default,HI,"53,123",0
10921,46,134850,82,660,Y,922,2466,111000,110000,0.373885,Pay-off,non-default,AZ,"42,590",1
10922,23,107350,95,681,N,942,4500,110000,110000,0.209333,Pay-off,non-default,MI,"44,476",0
10923,47,265500,90,667,N,900,5025,110000,110000,0.179116,Pay-off,non-default,FL,"40,171",1
10924,38,140650,97,702,N,0,4000,110000,110000,0,Pay-off,non-default,FL,"40,171",1
10925,37,152000,88,663,Y,1276,2320,115000,110000,0.55,Pay-off,non-default,MD,"56,763",1
10926,32,190000,95,653,Y,1569,1716,107000,110000,0.914336,Pay-off,non-default,FL,"40,171",1
10927,49,280000,80,697,N,0,5025,132000,110000,0,Pay-off,non-default,CT,"55,970",1
10928,61,242950,90,645,Y,2380,4350,112000,110000,0.547126,Pay-off,non-default,MO,"43,988",1
10929,37,160000,69,687,N,974,2500,110000,110000,0.3896,Pay-off,non-default,PA,"44,286",1
10930,22,113490,97,688,Y,2117,3849,112000,110000,0.550013,Pay-off,non-default,PA,"44,286",1
10931,37,279000,90,692,Y,1241,2975,112000,110069,0.417143,Pay-off,non-default,CA,"49,894",1
10932,27,111350,97,689,N,2056,5636,112000,110500,0.364798,Pay-off,non-default,LA,"35,523",0
10933,30,149900,100,670,Y,1311,2384,115000,110500,0.549916,Pay-off,non-default,NC,"39,000",1
10934,37,135000,95,654,N,1943,5716,115000,110500,0.339923,Pay-off,non-default,CA,"49,894",1
10935,37,175000,100,559,Y,1211,2668,110500,110500,0.453898,Pay-off,non-default,VA,"53,275",1
10936,29,161500,95,680,Y,1145,2956,111000,110500,0.387348,Pay-off,non-default,IL,"45,787",1
10937,25,125100,99,683,N,1608,4525,111000,110900,0.355359,Pay-off,non-default,MI,"44,476",1
10938,42,272650,95,758,N,1009,2054,112000,110900,0.491237,Pay-off,non-default,ID,"42,519",1
10939,37,136000,100,676,N,953,5025,113000,110990,0.189664,Pay-off,non-default,FL,"40,171",1
10940,41,110750,100,650,N,1481,5501,114000,111000,0.269224,Pay-off,non-default,MS,"33,659",0
10941,33,183775,100,795,Y,742,3345,111000,111000,0.221824,Pay-off,non-default,GA,"43,217",1
10942,22,178000,100,754,Y,839,4042,111000,111000,0.207571,Pay-off,non-default,VA,"53,275",1
10943,37,141000,100,675,Y,1995,4784,111000,111000,0.417015,Pay-off,non-default,RI,"46,199",1
10944,32,107000,100,752,Y,1350,4208,111000,111000,0.320817,Pay-off,non-default,VA,"53,275",0
10945,43,176400,100,780,Y,1020,3013,111000,111000,0.338533,Pay-off,non-default,MD,"56,763",1
10946,33,88000,90,750,N,0,5025,111000,111000,0,Pay-off,non-default,MO,"43,988",0
10947,28,171000,95,579,Y,922,1733,111500,111000,0.532025,Pay-off,non-default,FL,"40,171",1
10948,37,159000,100,664,N,1121,2426,111000,111000,0.462077,Pay-off,non-default,FL,"40,171",1
10949,37,269900,100,784,N,869,2500,111000,111000,0.3476,Pay-off,non-default,AZ,"42,590",1
10950,37,260000,71,612,N,963,3000,111000,111000,0.321,Pay-off,non-default,MI,"44,476",1
10951,28,160000,80,683,Y,1398,3073,112000,111000,0.45493,Pay-off,non-default,FL,"40,171",1
10952,43,173600,97,660,Y,929,2457,113000,111000,0.378103,Pay-off,non-default,VA,"53,275",1
10953,43,189600,80,745,N,904,3293,115000,111000,0.274522,Pay-off,non-default,WI,"47,220",1
10954,32,108000,100,668,N,1679,5713,112000,111050,0.293891,Pay-off,non-default,FL,"40,171",0
10955,64,156250,95,670,Y,1381,3109,112000,111194,0.444194,Pay-off,non-default,CT,"55,970",1
10956,38,126500,100,664,N,1085,5500,117000,111220,0.197273,Pay-off,non-default,MD,"56,763",1
10957,37,135000,100,671,N,965,3950,113000,111397,0.244304,Pay-off,non-default,AZ,"42,590",1
10958,28,137000,100,501,Y,1128,3292,120000,111500,0.342649,Pay-off,non-default,LA,"35,523",1
10959,44,309000,76,790,Y,1024,1568,111500,111500,0.653061,Pay-off,non-default,FL,"40,171",1
10960,55,204730,100,755,N,769,3784,112000,111594,0.203224,Pay-off,non-default,AZ,"42,590",1
10961,37,182700,90,675,Y,1135,2692,115000,111750,0.42162,Pay-off,non-default,GA,"43,217",1
10962,32,278390,97,746,N,720,1307,165000,111758,0.55088,Pay-off,non-default,OR,"42,617",1
10963,35,217500,95,671,N,1022,2700,116000,112000,0.378519,Pay-off,non-default,TN,"38,550",1
10964,37,191000,100,518,N,1417,3333,113000,112000,0.425143,Pay-off,non-default,TN,"38,550",1
10965,23,95950,95,586,Y,1010,3043,112000,112000,0.331909,Pay-off,non-default,AZ,"42,590",0
10966,53,221450,100,716,Y,1551,4146,116000,112000,0.374096,Pay-off,non-default,OH,"44,160",1
10967,29,143200,100,769,Y,1998,5828,113000,112000,0.342828,Pay-off,non-default,WI,"47,220",1
10968,43,144900,100,660,Y,972,2787,112000,112000,0.348762,Pay-off,non-default,AZ,"42,590",1
10969,37,137000,100,669,N,1536,3176,124500,112000,0.483627,Pay-off,non-default,TX,"41,275",1
10970,36,147073,102,660,Y,944,2645,112000,112000,0.3569,Pay-off,non-default,FL,"40,171",1
10971,37,219100,97,611,Y,1378,1906,112500,112000,0.72298,Pay-off,non-default,FL,"40,171",1
10972,36,242981,90,752,Y,1033,1911,123000,112000,0.540555,Pay-off,non-default,HI,"53,123",1
10973,59,300000,80,658,Y,1289,1298,112000,112000,0.993066,Pay-off,non-default,OR,"42,617",1
10974,26,125820,90,684,N,1350,3726,112000,112000,0.362319,Pay-off,non-default,IL,"45,787",1
10975,37,85410,90,637,Y,1376,3039,112000,112000,0.452781,Pay-off,non-default,FL,"40,171",0
10976,58,30000,29,755,N,786,1547,114000,112000,0.50808,Pay-off,non-default,GA,"43,217",0
10977,35,139900,90,707,Y,1831,4221,112000,112000,0.433783,Pay-off,non-default,ME,"39,395",1
10978,60,229500,85,667,N,1664,5025,117000,112000,0.331165,Pay-off,non-default,FL,"40,171",1
